placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,sunday,monday,tuesday,wednesday,thursday,friday,saturday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x1354146eafc10a9d:0x3906466fc95455f4!8m2!3d42.0032629!4d21.3957915!16s%2Fg%2F11hbblqbj9!19sChIJnQrBr24UVBMR9FVUyW9GBjk,NLB Banka ATM,5.0,,ATM,,"Pucko Petrol, Blvd. Partizanski Odredi b.b, Skopje 1000, North Macedonia","293W+88 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N1eDiSvBAASr_EDRdMoH0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.701397&pitch=0&thumbfov=100,true,42.00331250000001,21.39581249999999,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:39.133Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13541415c9789017:0x5f58c0f0e1f6e93f!8m2!3d41.9938678!4d21.4011312!16s%2Fg%2F11gf5_gvbb!19sChIJF5B4yRUUVBMRP-n24fDAWF8,NLB Banka ATM,,,ATM,,"Kozle br,53, KAM Market Kozle, Skopje 1000, North Macedonia","XCV2+GF Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W9ICDjah-MlZkxuATo5O2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.64912&pitch=0&thumbfov=100,true,41.99374999999998,21.401250000000005,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:43.417Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x13543e2d78a870b5:0xf2d0ca07a813c586!8m2!3d41.9974209!4d21.4867915!16s%2Fg%2F11hbc0vkc2!19sChIJtXCoeC0-VBMRhsUTqAfK0PI,NLB Banka ATM,,,ATM,,"Orce Nikolov, Forma Nova, Pero Nakov 31, Skopje 1000, North Macedonia","XFWP+XP Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DOEakrKcN6HTI6EjUJxHBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.888668&pitch=0&thumbfov=100,true,41.997437499999975,21.48681249999997,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:47.557Z
"https://www.google.com/maps/place/NLB+Banka+ATM/@42.0451388,21.4491481,17z/data=!3m1!4b1!4m6!3m5!1s0x13546acad288f571:0xf52755c61c678ad6!8m2!3d42.0451388!4d21.4491481!16s%2Fg%2F11hbc1ctvv",NLB Banka ATM,,,ATM,,"Butelska, Skopje 1000, North Macedonia","2CWX+3M Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,42.04518749999998,21.449187500000008,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:54.403Z
https://www.google.com/maps/place/NLB+Banka/data=!4m7!3m6!1s0x135415b025738ec5:0x6f70b8ab93f244cd!8m2!3d41.9994612!4d21.4373266!16s%2Fg%2F11cjk2_d96!19sChIJxY5zJbAVVBMRzUTyk6u4cG8,NLB Banka,5.0,,Bank,,"Bitpazarska 58, Skopje 1000, North Macedonia","XCXP+QW Skopje, North Macedonia",http://www.nlb.mk/,+389 2 329 3051,Closed,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,8a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipPI4oBQb6SMKW8xsQBUKhi7sV4Ww6lZGzz_IMG3=w408-h306-k-no,true,41.99943750000001,21.437312500000004,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:06:58.896Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x13541443c5090b81:0x22c09de491db6cd!8m2!3d42.001779!4d21.40759!16s%2Fg%2F11f3jtvhq6!19sChIJgQsJxUMUVBMRzbYdSd4JLAI,NLB Banka АТМ,,,ATM,,"Radishanska BB, Skopje 1000, North Macedonia","2C25+P2 Skopje, North Macedonia",http://nlb.mk/,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Oz17JTvJquK6tooGVOCKRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.88982&pitch=0&thumbfov=100,true,42.001812499999986,21.407562499999997,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:07:02.659Z
"https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/@41.167873,22.4955212,17z/data=!3m1!4b1!4m6!3m5!1s0x13562395c4a402b3:0x98c4c51db00a746d!8m2!3d41.167873!4d22.4955212!16s%2Fg%2F11f3jthvs1",NLB Banka АТМ,,,ATM,,"Slobodna Zona Blokotehna bb s. Negorci Gevgelija, Tekstilna Korporacija DOO Gevgelija, Gevgelija 1480, North Macedonia","5F9W+46 Gevgelija, North Macedonia",http://nlb.mk/,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,true,41.16781250000001,22.495562499999963,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T14:07:08.541Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x1354155ce86a9c57:0x425d5509cebcbb03!8m2!3d42.0303337!4d21.444682!16s%2Fg%2F11g4jh50d6!19sChIJV5xq6FwVVBMRA7u8zglVXUI,NLB Banka АТМ,5.0,,ATM,,"Butelska bb, Skopje 1000, North Macedonia","2CJV+4V Skopje, North Macedonia",nlb.mk,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IaCv93mssrdeeWPkXW1SFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.66733&pitch=0&thumbfov=100,true,42.030312499999994,21.4446875,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T17:00:40.799Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x1354158fb781dd49:0x92fae1028258f900!8m2!3d41.9927799!4d21.465035!16s%2Fg%2F11hbc122v8!19sChIJSd2Bt48VVBMRAPlYggLh-pI,NLB Banka ATM,,,ATM,,"Asnom br.1 SRC, Jane Sandanski, Skopje 1000, North Macedonia","XFV8+42 Skopje, North Macedonia",nlb.mk,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LZ5uqMhdDfPZlPZ4Nbx83w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.2845216&pitch=0&thumbfov=100,true,41.99281249999997,21.465062499999974,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T17:00:44.626Z
https://www.google.com/maps/place/NLB+Tutunska+Banka/data=!4m7!3m6!1s0x1353f0e9a108c323:0x2cfbd2776d93d711!8m2!3d42.0105859!4d20.9717682!16s%2Fg%2F11cjhy_dd7!19sChIJI8MIoenwUxMREdeTbXfS-yw,NLB Tutunska Banka,5.0,,Bank,,"ilindenska, 71Tetovo, North Macedonia","2X6C+6P Tetovo, North Macedonia",nlbtb.com.mk,,Closed,9:30a.m.–4p.m.,9:30a.m.–4p.m.,9:30a.m.–4p.m.,9:30a.m.–4p.m.,9:30a.m.–4p.m.,Closed,Closed today,https://lh5.googleusercontent.com/p/AF1QipMoMJwsQiZC25k7YDgt7iPA3ZUNFkxBiGxbGChJ=w408-h544-k-no,false,42.01056249999998,20.971812499999984,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T17:00:49.072Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x1354144ce76c936b:0xb9fdba286178c0bc!8m2!3d41.9994665!4d21.4259654!16s%2Fg%2F11f3jt28jr!19sChIJa5Ns50wUVBMRvMB4YSi6_bk,NLB Banka АТМ,,,ATM,,"Kliment Ohridski b.b, Skopje 1000, North Macedonia","XCXG+Q9 Skopje, North Macedonia",nlb.mk,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ogQqbxBFjvK9iyZXxpm1uA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.45792&pitch=0&thumbfov=100,true,41.99943750000001,21.425937500000018,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T17:00:52.756Z
https://www.google.com/maps/place/NLB+Banka+%D0%90%D0%A2%D0%9C/data=!4m7!3m6!1s0x13541413c36a0045:0xbc6a9b47beab12c8!8m2!3d41.994506!4d21.395986!16s%2Fg%2F11f3jt8115!19sChIJRQBqwxMUVBMRyBKrvkebarw,NLB Banka АТМ,,,ATM,,"Kozle, Makpetrol, Skopje 1000, North Macedonia","X9VW+R9 Skopje, North Macedonia",nlb.mk,+389 2 510 0555,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V0IuhsTQoonm5C5NjYQSsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.05847&pitch=0&thumbfov=100,true,41.99456249999999,21.395937499999988,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T17:00:57.079Z
https://www.google.com/maps/place/NLB+Banka+ATM/data=!4m7!3m6!1s0x135414743b9fe4f5:0x9cc62a1fd889fecd!8m2!3d42.0049879!4d21.3835129!16s%2Fg%2F11gf5_0tk_!19sChIJ9eSfO3QUVBMRzf6J2B8qxpw,NLB Banka ATM,,,ATM,,"Partizanski odredi br. 88-6/1, lok.17, NLB TB, Ekspozitura Karpos 4, 1000, North Macedonia","293M+XC Skopje, North Macedonia",nlb.mk,+389 2 510 0555,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jBAkJ_HIwQxzX_RPx-uzyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.207117&pitch=0&thumbfov=100,true,42.0049375,21.383562499999996,"https://www.google.com/maps/search/NLB+Banka/@41.9174195,22.4172139,15z/data=!3m1!4b1",2022-11-13T17:01:01.095Z
